Student_ID,First Name,Last Name,Email,Gender,Age,Attendance (%),Study_hours_per_day,Midterm_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Final_Score
1756,Anne,Daniel,anne.daniel10@edu.com,Female,18,98,23,86,54,81,0,97.65
1757,Deborah,Meyers,deborah.meyers69@edu.com,Male,21,70,0,76,93,49,10,77.6
1758,William,Arnold,william.arnold96@edu.com,Female,21,60,18,68,81,91,0,97.58
1759,Samuel,Cruz,samuel.cruz40@edu.com,Male,22,80,20,76,73,71,10,94.84
1760,Julie,Martin,julie.martin68@edu.com,Male,19,75,6,91,71,58,3,84.1
1761,Tommy,Nguyen,tommy.nguyen53@edu.com,Male,19,93,0,44,51,70,3,53.61
1762,Heather,Davis,heather.davis61@edu.com,Female,20,100,0,82,41,93,6,80.09
1763,Austin,Hickman,austin.hickman37@edu.com,Male,18,97,10,44,82,44,2,74.45
1764,Julie,Hernandez,julie.hernandez9@edu.com,Male,18,87,11,71,63,54,4,80.43
1765,Carl,Jackson,carl.jackson20@edu.com,Male,19,100,1,74,90,45,10,84.96
1766,Andrew,Mcdonald,andrew.mcdonald17@edu.com,Male,22,96,2,97,45,42,8,74.9
1767,Paul,Bennett,paul.bennett37@edu.com,Male,20,65,20,63,100,89,0,100.0
1768,Tina,Fitzpatrick,tina.fitzpatrick15@edu.com,Male,22,60,3,80,62,49,8,68.62
1769,Jon,Griffin,jon.griffin26@edu.com,Male,21,88,17,35,90,85,7,84.51
1770,Monica,Crawford,monica.crawford15@edu.com,Female,18,83,23,99,50,58,5,96.12
1771,Jennifer,Conley,jennifer.conley40@edu.com,Female,22,70,3,79,67,39,10,74.64
1772,Melissa,Ryan,melissa.ryan99@edu.com,Male,21,82,9,92,93,76,3,99.92
1773,Christina,Garcia,christina.garcia1@edu.com,Male,20,66,17,92,68,63,8,94.47
1774,Mary,Foster,mary.foster36@edu.com,Male,21,95,16,75,48,77,3,84.34
1775,Jeffrey,King,jeffrey.king71@edu.com,Male,22,87,12,64,62,63,9,76.73
1776,Crystal,Carr,crystal.carr44@edu.com,Female,21,74,6,42,47,44,2,52.54
1777,Shane,Johnson,shane.johnson22@edu.com,Male,21,85,24,63,65,37,1,81.72
1778,Michael,Beck,michael.beck34@edu.com,Male,22,67,7,83,69,57,6,81.54
1779,Sean,Mitchell,sean.mitchell19@edu.com,Male,19,100,23,51,53,51,1,77.82
1780,Dalton,Graham,dalton.graham70@edu.com,Male,20,74,12,30,91,69,7,73.33
1781,Rachel,Butler,rachel.butler75@edu.com,Male,22,77,13,75,67,62,7,84.87
1782,Chad,Lee,chad.lee76@edu.com,Female,20,93,12,39,46,80,7,69.81
1783,Caleb,Williams,caleb.williams42@edu.com,Female,21,85,18,33,95,45,5,80.85
1784,Michael,Fuller,michael.fuller49@edu.com,Male,20,72,23,77,55,55,2,88.84
1785,Heather,Alvarez,heather.alvarez32@edu.com,Male,21,72,22,77,42,82,10,91.42
1786,Nicholas,Lambert,nicholas.lambert55@edu.com,Male,22,75,7,71,43,76,7,75.27
1787,William,Fitzgerald,william.fitzgerald63@edu.com,Male,20,65,12,37,45,92,10,70.02
1788,Joseph,Benson,joseph.benson2@edu.com,Female,22,90,5,31,69,83,8,72.11
1789,Arthur,Taylor,arthur.taylor13@edu.com,Male,22,65,5,64,88,85,3,85.17
1790,Thomas,Sims,thomas.sims71@edu.com,Female,21,95,4,35,79,78,8,70.41
1791,Laura,Colon,laura.colon54@edu.com,Male,20,80,5,66,57,39,8,67.44
1792,David,Fernandez,david.fernandez44@edu.com,Female,22,67,10,75,52,50,7,73.95
1793,Gabriel,Richards,gabriel.richards99@edu.com,Male,18,73,5,96,97,40,6,85.9
1794,Brittany,Robertson,brittany.robertson7@edu.com,Female,19,86,10,90,89,69,6,91.48
1795,Robert,Morris,robert.morris10@edu.com,Male,20,85,11,60,67,76,3,80.52
1796,Kimberly,Morgan,kimberly.morgan93@edu.com,Male,19,85,14,88,82,49,5,94.02
1797,James,Morgan,james.morgan53@edu.com,Female,22,61,15,51,42,58,2,68.88
1798,Douglas,Byrd,douglas.byrd99@edu.com,Male,18,91,17,89,94,72,6,100.0
1799,Marc,Davis,marc.davis57@edu.com,Female,21,62,1,80,91,75,4,80.8
1800,James,Leach,james.leach32@edu.com,Female,18,60,15,54,43,54,10,74.26
1801,David,Smith,david.smith16@edu.com,Male,21,75,10,78,94,72,8,94.23
1802,Kara,Hernandez,kara.hernandez84@edu.com,Female,21,87,17,89,75,63,3,100.0
1803,Isaac,Jordan,isaac.jordan67@edu.com,Female,19,64,21,68,85,45,9,96.23
1804,Justin,Campbell,justin.campbell58@edu.com,Female,20,66,14,100,87,52,7,97.17
1805,William,Wilson,william.wilson17@edu.com,Female,20,73,17,89,83,46,1,95.02
1806,Richard,Thomas,richard.thomas55@edu.com,Female,20,97,18,69,46,94,6,94.1
1807,Tracy,Montes,tracy.montes77@edu.com,Male,19,96,20,76,48,30,1,81.7
1808,Gina,Espinoza,gina.espinoza77@edu.com,Male,18,89,5,49,56,52,7,66.21
1809,William,Johnson,william.johnson99@edu.com,Male,18,78,4,72,73,94,6,81.02
1810,Theresa,Zimmerman,theresa.zimmerman1@edu.com,Female,22,64,6,47,72,68,0,71.18
1811,Natalie,Ortiz,natalie.ortiz2@edu.com,Female,21,86,23,81,49,48,10,87.52
1812,Angela,Hernandez,angela.hernandez65@edu.com,Male,21,99,4,58,43,71,3,62.72
1813,Patrick,Sanders,patrick.sanders40@edu.com,Male,20,96,7,33,68,46,10,63.17
1814,Jonathan,Barker,jonathan.barker3@edu.com,Male,20,91,19,45,41,61,5,68.68
1815,Christina,Santiago,christina.santiago54@edu.com,Male,22,79,0,68,79,56,1,71.36
1816,Douglas,Wilson,douglas.wilson25@edu.com,Male,18,97,15,65,50,33,3,71.46
1817,Stephanie,Osborne,stephanie.osborne79@edu.com,Male,20,100,20,96,94,94,5,100.0
1818,Jennifer,Dickson,jennifer.dickson53@edu.com,Male,22,91,22,39,77,77,5,91.04
1819,Rebecca,Allen,rebecca.allen24@edu.com,Male,20,97,0,47,58,63,3,58.33
1820,Casey,Acosta,casey.acosta96@edu.com,Female,19,73,2,43,94,72,8,66.42
1821,Patrick,Hill,patrick.hill5@edu.com,Male,21,86,7,84,86,76,4,95.99
1822,Marvin,Fry,marvin.fry81@edu.com,Female,22,65,4,91,62,41,4,72.32
1823,Angela,Moore,angela.moore30@edu.com,Male,21,63,4,67,43,50,2,60.79
1824,Linda,Jacobs,linda.jacobs35@edu.com,Male,20,76,2,69,55,30,8,61.78
1825,Megan,Callahan,megan.callahan27@edu.com,Female,21,74,24,46,95,30,10,88.55
1826,Tonya,Salas,tonya.salas42@edu.com,Female,21,94,7,40,47,84,8,66.44
1827,Anthony,Kennedy,anthony.kennedy14@edu.com,Male,19,100,15,48,75,56,2,78.34
1828,Heather,Morgan,heather.morgan68@edu.com,Female,20,96,1,38,59,79,10,63.41
1829,Rebecca,Johnson,rebecca.johnson76@edu.com,Male,21,96,14,75,47,73,6,82.1
1830,Valerie,Forbes,valerie.forbes56@edu.com,Male,21,98,15,84,85,32,10,93.68
1831,Michelle,Salazar,michelle.salazar65@edu.com,Male,18,89,3,48,88,62,8,74.11
1832,Mallory,French,mallory.french68@edu.com,Female,20,70,19,63,82,54,1,89.56
1833,Zachary,Dunn,zachary.dunn23@edu.com,Female,19,94,22,86,66,56,2,90.36
1834,Barbara,Adams,barbara.adams26@edu.com,Male,20,71,17,83,93,69,1,97.96
1835,Larry,Martinez,larry.martinez62@edu.com,Female,20,64,18,65,96,61,4,96.16
1836,Ethan,Wilcox,ethan.wilcox71@edu.com,Male,21,85,6,76,52,72,3,68.84
1837,Melissa,Wilson,melissa.wilson21@edu.com,Male,18,98,13,30,51,42,10,62.13
1838,Christopher,Valdez,christopher.valdez41@edu.com,Female,18,69,23,70,93,50,0,100.0
1839,Sara,Mills,sara.mills74@edu.com,Male,20,95,14,92,50,95,5,99.23
1840,Emily,Johnson,emily.johnson53@edu.com,Male,19,89,23,76,86,30,2,93.26
1841,Christopher,Ward,christopher.ward73@edu.com,Female,22,77,7,58,65,60,6,72.19
1842,Amanda,Robinson,amanda.robinson92@edu.com,Female,18,75,9,56,68,70,2,73.13
1843,Shannon,Campos,shannon.campos4@edu.com,Female,21,61,20,56,91,39,10,86.9
1844,Kenneth,Ramirez,kenneth.ramirez18@edu.com,Male,19,96,14,90,56,86,10,93.53
1845,Ryan,Flores,ryan.flores60@edu.com,Female,19,63,23,69,71,75,4,91.63
1846,Brian,Martin,brian.martin91@edu.com,Male,20,66,7,52,85,74,6,79.59
1847,Brian,Waters,brian.waters99@edu.com,Male,21,88,22,63,63,61,1,83.82
1848,Danielle,Smith,danielle.smith71@edu.com,Male,21,86,21,45,82,41,9,82.96
1849,Nicole,Robertson,nicole.robertson16@edu.com,Female,18,95,13,72,72,50,5,80.95
1850,Samantha,Stewart,samantha.stewart83@edu.com,Female,22,73,8,91,51,64,8,80.07
1851,Leonard,Hodges,leonard.hodges80@edu.com,Male,19,73,18,91,75,37,5,93.59
1852,William,Garcia,william.garcia88@edu.com,Male,20,87,14,36,85,52,2,71.11
1853,Scott,Fleming,scott.fleming87@edu.com,Female,20,93,15,44,99,50,3,81.81
1854,Scott,Hancock,scott.hancock43@edu.com,Female,20,90,16,39,94,65,1,86.91
1855,Sarah,Hudson,sarah.hudson39@edu.com,Male,20,67,22,73,95,40,10,94.58
1856,James,Sanchez,james.sanchez27@edu.com,Male,22,81,7,79,55,82,4,82.02
1857,James,Meza,james.meza44@edu.com,Female,18,83,16,38,55,79,4,74.76
1858,John,Vincent,john.vincent62@edu.com,Male,22,61,2,94,90,92,6,94.7
1859,Alexandra,Carroll,alexandra.carroll99@edu.com,Female,20,94,2,94,87,94,8,99.19
1860,Elizabeth,Thomas,elizabeth.thomas47@edu.com,Male,19,69,17,63,85,79,7,91.85
1861,Wendy,Long,wendy.long90@edu.com,Female,20,88,12,87,61,61,3,91.72
1862,Brian,Richardson,brian.richardson20@edu.com,Female,21,60,6,38,90,76,0,66.74
1863,Robert,Mack,robert.mack74@edu.com,Male,22,80,24,83,77,83,2,100.0
1864,Lindsay,Savage,lindsay.savage69@edu.com,Female,22,61,17,37,52,51,0,66.55
1865,Stephanie,Reid,stephanie.reid92@edu.com,Male,20,81,16,82,53,72,7,91.13
1866,Daniel,Roberts,daniel.roberts62@edu.com,Female,22,71,20,53,55,74,1,81.73
1867,Lindsey,Bailey,lindsey.bailey26@edu.com,Male,19,98,17,53,100,66,0,89.96
1868,Jonathan,Murray,jonathan.murray27@edu.com,Male,21,63,9,82,45,76,6,76.13
1869,Kimberly,Solis,kimberly.solis41@edu.com,Female,20,77,8,88,86,55,6,90.68
1870,Kevin,Mclaughlin,kevin.mclaughlin99@edu.com,Male,19,74,21,90,67,82,9,100.0
1871,David,Knapp,david.knapp3@edu.com,Male,20,79,6,33,51,63,0,56.85
1872,Jeanne,Andrews,jeanne.andrews18@edu.com,Male,20,93,3,78,53,51,6,72.75
1873,Zachary,Williams,zachary.williams46@edu.com,Male,18,71,6,81,45,69,8,74.27
1874,Cindy,Young,cindy.young42@edu.com,Male,22,74,8,94,85,38,2,89.31
1875,Janet,Lutz,janet.lutz51@edu.com,Female,22,95,19,59,95,78,9,96.32
1876,George,Hartman,george.hartman10@edu.com,Male,19,97,14,57,73,38,2,74.75
1877,Ryan,Anthony,ryan.anthony32@edu.com,Female,22,73,24,65,45,80,4,79.95
1878,Sarah,Lam,sarah.lam55@edu.com,Female,19,61,12,51,79,92,8,88.15
1879,Alexandra,Shea,alexandra.shea38@edu.com,Female,18,99,17,76,52,84,5,90.54
1880,Rebecca,Taylor,rebecca.taylor36@edu.com,Female,21,81,23,46,97,51,9,90.56
1881,Nicolas,Barr,nicolas.barr68@edu.com,Male,20,70,24,59,41,31,7,73.4
1882,Jillian,Tucker,jillian.tucker77@edu.com,Male,20,81,24,64,68,64,1,89.29
1883,Jason,Walls,jason.walls48@edu.com,Male,21,99,13,55,66,56,5,77.35
1884,Gail,Lawrence,gail.lawrence92@edu.com,Female,20,78,21,30,77,32,4,64.68
1885,Jerry,Barton,jerry.barton5@edu.com,Male,19,69,24,59,77,35,7,91.77
1886,Justin,Ballard,justin.ballard89@edu.com,Male,22,64,8,43,45,89,3,66.08
1887,Mark,Marshall,mark.marshall45@edu.com,Male,19,74,9,44,69,64,2,68.9
1888,Lawrence,Perkins,lawrence.perkins4@edu.com,Male,19,83,24,60,68,53,5,89.39
1889,Bradley,Fisher,bradley.fisher17@edu.com,Female,21,60,4,76,40,42,3,61.38
1890,Nicole,Garcia,nicole.garcia52@edu.com,Male,19,90,20,31,75,31,6,71.46
1891,Sheila,Meyer,sheila.meyer64@edu.com,Male,18,79,21,62,52,38,10,81.52
1892,Monica,Howard,monica.howard63@edu.com,Male,18,69,24,78,73,35,8,92.45
1893,Melissa,Scott,melissa.scott23@edu.com,Male,18,84,17,37,62,85,3,75.63
1894,Jennifer,Moore,jennifer.moore47@edu.com,Female,20,80,22,55,93,89,3,98.97
1895,Todd,Valencia,todd.valencia80@edu.com,Male,21,66,2,100,56,75,6,81.43
1896,Hayden,Barr,hayden.barr11@edu.com,Female,18,69,24,47,93,45,1,89.65
1897,Tyrone,Ford,tyrone.ford45@edu.com,Female,22,97,11,93,50,81,6,93.95
1898,John,Andrade,john.andrade47@edu.com,Female,19,75,20,88,71,54,1,89.71
1899,Jonathan,Russell,jonathan.russell86@edu.com,Female,19,99,6,53,71,85,3,76.79
1900,Michelle,George,michelle.george10@edu.com,Female,21,60,12,69,89,73,2,82.73
1901,Michael,Ortiz,michael.ortiz21@edu.com,Female,20,71,6,75,63,35,6,71.31
1902,Christopher,King,christopher.king22@edu.com,Male,22,64,17,52,66,92,0,82.33
1903,Kelsey,Mullen,kelsey.mullen75@edu.com,Male,22,99,9,100,70,80,6,100.0
1904,Linda,Marsh,linda.marsh69@edu.com,Female,21,86,3,65,89,93,4,90.37
1905,Rachel,Young,rachel.young95@edu.com,Female,21,79,15,52,90,89,9,88.63
1906,Michael,Chavez,michael.chavez58@edu.com,Male,22,88,13,77,81,54,8,88.21
1907,Benjamin,Meyer,benjamin.meyer7@edu.com,Male,20,63,24,70,67,85,5,96.56
1908,Pamela,Harrison,pamela.harrison52@edu.com,Male,18,86,1,95,44,39,5,66.84
1909,Christian,Scott,christian.scott82@edu.com,Female,19,86,0,74,69,50,1,63.31
1910,Ethan,Acosta,ethan.acosta56@edu.com,Female,20,87,4,83,76,76,6,81.94
1911,Jacob,Lewis,jacob.lewis43@edu.com,Female,18,80,11,30,89,55,6,76.13
1912,Pamela,Dawson,pamela.dawson90@edu.com,Male,22,82,22,90,40,88,2,90.95
1913,Maria,Rodriguez,maria.rodriguez46@edu.com,Male,22,66,9,87,49,89,1,83.25
1914,Timothy,Macdonald,timothy.macdonald26@edu.com,Female,19,76,20,53,62,72,7,84.69
1915,Jenna,Daniels,jenna.daniels81@edu.com,Male,21,80,6,55,82,91,2,78.63
1916,Gerald,Gonzalez,gerald.gonzalez17@edu.com,Male,18,79,3,53,75,66,1,67.22
1917,Angela,Bush,angela.bush40@edu.com,Male,19,98,8,66,73,55,1,77.45
1918,Pamela,Dunlap,pamela.dunlap97@edu.com,Male,20,89,24,48,71,87,4,94.06
1919,Rebecca,Frazier,rebecca.frazier15@edu.com,Female,20,90,22,30,61,56,7,73.23
1920,Jeffrey,Clark,jeffrey.clark7@edu.com,Male,21,65,13,80,71,82,8,90.04
1921,Arthur,Torres,arthur.torres20@edu.com,Female,20,76,5,60,82,39,10,71.3
1922,Suzanne,Wright,suzanne.wright85@edu.com,Female,22,79,21,87,60,78,8,94.17
1923,Daniel,Goodwin,daniel.goodwin33@edu.com,Male,22,80,17,51,66,80,7,82.28
1924,William,Norman,william.norman99@edu.com,Female,22,91,6,84,76,39,2,76.9
1925,William,Miranda,william.miranda63@edu.com,Female,19,77,1,97,96,67,10,93.69
1926,Maria,Williams,maria.williams73@edu.com,Male,18,66,0,90,59,48,2,71.16
1927,Amanda,Harmon,amanda.harmon67@edu.com,Female,22,93,4,36,72,30,5,60.72
1928,Ryan,Turner,ryan.turner3@edu.com,Male,22,99,23,40,59,48,4,79.02
1929,Angela,Hooper,angela.hooper49@edu.com,Female,20,89,20,94,72,50,4,97.25
1930,Lori,Davies,lori.davies16@edu.com,Male,22,73,14,98,91,78,0,100.0
1931,Michael,Owens,michael.owens45@edu.com,Male,21,79,0,37,79,48,1,54.75
1932,Joshua,Rosales,joshua.rosales68@edu.com,Male,20,63,7,52,72,49,1,65.91
1933,Justin,Jenkins,justin.jenkins62@edu.com,Male,19,79,11,66,51,86,9,84.42
1934,Desiree,Castro,desiree.castro69@edu.com,Female,20,94,0,51,66,73,5,67.04
1935,William,Cochran,william.cochran21@edu.com,Female,18,68,4,43,77,89,7,69.68
1936,Kimberly,Ramirez,kimberly.ramirez71@edu.com,Male,22,64,19,62,56,48,10,78.41
1937,Jamie,Marshall,jamie.marshall5@edu.com,Male,20,85,21,90,46,58,2,89.32
1938,Samantha,Delgado,samantha.delgado48@edu.com,Male,20,90,20,76,87,36,2,93.4
1939,Susan,Lewis,susan.lewis15@edu.com,Female,18,72,3,74,40,79,8,72.06
1940,Kristen,Tapia,kristen.tapia10@edu.com,Male,20,76,22,91,48,41,5,91.54
1941,Donna,Ortega,donna.ortega32@edu.com,Male,18,78,11,69,51,80,0,78.02
1942,Gabriel,Hall,gabriel.hall87@edu.com,Male,18,99,18,44,67,48,1,75.9
1943,Todd,Mckay,todd.mckay57@edu.com,Female,20,94,21,86,52,66,8,100.0
1944,Richard,Ray,richard.ray93@edu.com,Male,19,90,10,35,46,75,10,65.65
1945,Bethany,Smith,bethany.smith6@edu.com,Female,21,61,18,31,75,71,10,80.06
1946,Cory,Mitchell,cory.mitchell14@edu.com,Female,20,63,13,44,42,92,3,70.55
1947,Emily,Brown,emily.brown60@edu.com,Female,20,78,17,37,59,58,10,66.12
1948,Jeffery,Bray,jeffery.bray66@edu.com,Male,21,79,9,44,97,89,6,82.23
1949,Leroy,Hanson,leroy.hanson81@edu.com,Female,18,75,10,97,100,85,0,100.0
1950,Brenda,Gonzalez,brenda.gonzalez49@edu.com,Female,22,80,8,79,89,70,1,85.56
1951,Joshua,Tate,joshua.tate86@edu.com,Female,21,91,11,34,45,42,6,54.61
1952,Janet,Mcmillan,janet.mcmillan29@edu.com,Female,19,81,6,51,56,32,10,61.06
1953,Joshua,Long,joshua.long72@edu.com,Male,18,80,4,72,73,82,1,84.06
1954,Scott,Dickerson,scott.dickerson83@edu.com,Female,21,69,3,49,74,38,2,58.71
1955,Leslie,Jacobs,leslie.jacobs55@edu.com,Male,19,87,6,87,59,41,8,77.63
1956,Crystal,Santiago,crystal.santiago92@edu.com,Male,21,66,3,52,80,82,6,71.4
1957,Shannon,Johnson,shannon.johnson17@edu.com,Female,21,84,24,56,65,56,8,84.88
1958,Rebecca,Hunter,rebecca.hunter31@edu.com,Male,19,82,14,99,42,58,3,82.31
1959,Lauren,Holden,lauren.holden18@edu.com,Male,22,88,0,99,85,60,9,87.48
1960,Derrick,Montgomery,derrick.montgomery80@edu.com,Male,18,100,17,76,44,61,8,81.71
1961,George,Short,george.short13@edu.com,Female,19,87,16,74,45,66,6,82.55
1962,Abigail,Miller,abigail.miller23@edu.com,Female,20,62,6,98,64,91,8,91.77
1963,Joe,Delgado,joe.delgado31@edu.com,Male,21,86,1,49,84,76,8,68.1
1964,Katherine,Merritt,katherine.merritt27@edu.com,Male,19,76,15,100,85,72,3,100.0
1965,Jodi,Newton,jodi.newton25@edu.com,Male,18,84,14,72,74,54,8,85.58
1966,Kevin,Jones,kevin.jones56@edu.com,Female,21,91,20,42,98,37,2,87.69
1967,Andrew,Mcintosh,andrew.mcintosh18@edu.com,Female,19,88,19,93,56,37,0,88.49
1968,Victoria,Ayala,victoria.ayala23@edu.com,Female,20,92,21,58,61,56,6,85.76
1969,Christian,Reynolds,christian.reynolds6@edu.com,Female,21,77,16,89,43,30,3,78.54
1970,Dan,Hopkins,dan.hopkins28@edu.com,Female,20,61,0,35,76,70,9,61.04
1971,John,Hamilton,john.hamilton39@edu.com,Male,19,60,2,47,86,39,5,57.13
1972,Bradley,Harris,bradley.harris96@edu.com,Female,20,98,19,98,65,39,2,96.55
1973,Theresa,Mosley,theresa.mosley27@edu.com,Male,22,61,8,64,46,36,8,62.45
1974,Virginia,Garcia,virginia.garcia38@edu.com,Male,22,92,7,51,75,90,6,78.41
1975,Cesar,Ramos,cesar.ramos83@edu.com,Female,18,96,9,83,85,54,7,91.49
1976,Jody,Dean,jody.dean10@edu.com,Male,22,64,15,85,48,82,6,86.35
1977,Shelly,Alvarez,shelly.alvarez57@edu.com,Male,22,93,1,50,90,55,0,70.25
1978,Renee,Morris,renee.morris28@edu.com,Male,19,98,17,39,52,47,8,70.94
1979,David,Miranda,david.miranda42@edu.com,Male,20,66,1,40,81,46,8,60.88
1980,Christopher,Davis,christopher.davis67@edu.com,Male,18,77,0,67,94,67,7,74.81
1981,Tiffany,Silva,tiffany.silva37@edu.com,Female,20,82,18,60,100,49,8,92.51
1982,Julia,Lozano,julia.lozano25@edu.com,Male,21,65,1,51,43,56,1,51.03
1983,Kendra,Morrow,kendra.morrow40@edu.com,Female,20,66,13,83,46,43,9,75.95
1984,Heather,Bush,heather.bush58@edu.com,Female,18,96,15,93,46,67,5,97.04
1985,Brian,Edwards,brian.edwards36@edu.com,Male,21,88,8,46,100,39,4,76.35
1986,Misty,Ortiz,misty.ortiz95@edu.com,Female,18,91,3,35,52,82,0,56.37
1987,Kristen,Brown,kristen.brown36@edu.com,Male,20,91,6,92,98,61,4,89.05
1988,Margaret,Kennedy,margaret.kennedy43@edu.com,Female,22,90,19,47,82,94,7,91.31
1989,Lacey,Mercado,lacey.mercado28@edu.com,Male,19,96,23,40,76,32,10,79.38
1990,Elizabeth,Lewis,elizabeth.lewis80@edu.com,Female,22,71,21,36,86,84,7,88.08
1991,Tim,Mitchell,tim.mitchell59@edu.com,Female,19,79,20,39,64,43,7,71.29
1992,Kathy,Williams,kathy.williams17@edu.com,Male,22,86,10,34,81,56,6,70.12
1993,Donald,Taylor,donald.taylor52@edu.com,Male,19,98,10,63,58,63,8,81.63
1994,Brian,Romero,brian.romero87@edu.com,Male,22,95,22,74,64,49,0,87.3
1995,Desiree,Tucker,desiree.tucker42@edu.com,Female,21,67,23,53,77,87,1,91.16
1996,David,Martin,david.martin84@edu.com,Female,21,100,4,83,58,77,1,76.56
1997,Brenda,Gonzalez,brenda.gonzalez49@edu.com,Female,20,79,12,67,83,45,6,85.3
1998,Jeffrey,Nash,jeffrey.nash7@edu.com,Male,20,85,21,87,89,44,7,100.0
1999,Richard,Woods,richard.woods18@edu.com,Female,22,74,11,99,82,90,3,95.46
2000,Courtney,Murphy,courtney.murphy15@edu.com,Male,19,83,10,70,68,32,10,83.79
2001,Emily,Jones,emily.jones88@edu.com,Male,18,73,19,33,69,51,3,72.18
2002,Daniel,Lopez,daniel.lopez98@edu.com,Male,19,72,0,50,71,94,5,71.1
2003,Nicole,Holmes,nicole.holmes98@edu.com,Female,19,95,2,52,99,63,1,80.37
2004,Bradley,Cohen,bradley.cohen58@edu.com,Female,22,68,24,74,59,76,0,93.64
2005,Daniel,Robinson,daniel.robinson81@edu.com,Female,22,81,4,67,82,64,7,82.36
2006,Christopher,Garcia,christopher.garcia56@edu.com,Female,20,64,20,73,69,41,10,94.12
2007,Tammy,Wilson,tammy.wilson1@edu.com,Male,21,85,6,45,64,93,8,66.4
2008,Ruth,Buchanan,ruth.buchanan36@edu.com,Female,18,79,6,51,63,86,1,71.4
2009,Tyler,Lane,tyler.lane4@edu.com,Male,18,74,14,63,76,62,9,84.23
2010,Brenda,Briggs,brenda.briggs22@edu.com,Female,18,76,16,82,89,67,3,100.0
2011,Carol,King,carol.king99@edu.com,Male,21,63,21,56,90,65,2,86.26
2012,Kim,Brown,kim.brown97@edu.com,Female,19,68,17,100,47,76,4,94.98
2013,Pamela,Dawson,pamela.dawson78@edu.com,Male,19,87,12,31,52,66,7,64.99
2014,Brian,Richardson,brian.richardson16@edu.com,Male,22,81,12,63,95,58,7,88.46
2015,Kyle,Price,kyle.price66@edu.com,Male,18,84,0,60,47,41,3,47.67
2016,Patrick,Rios,patrick.rios33@edu.com,Male,20,78,19,66,71,65,1,86.98
2017,Michelle,Garcia,michelle.garcia75@edu.com,Male,21,91,0,61,83,42,1,67.08
2018,Kenneth,Rice,kenneth.rice43@edu.com,Female,21,70,22,41,70,79,4,78.13
2019,Christine,Ford,christine.ford82@edu.com,Female,21,63,16,65,80,84,9,95.05
2020,Evelyn,Sandoval,evelyn.sandoval85@edu.com,Male,19,78,24,62,85,43,10,92.93
2021,Cynthia,Lutz,cynthia.lutz99@edu.com,Female,20,99,17,74,57,62,5,89.29
2022,Nathan,Williamson,nathan.williamson8@edu.com,Male,19,71,8,88,78,74,1,87.19
2023,Brenda,Blair,brenda.blair63@edu.com,Male,18,98,18,33,50,47,5,67.82
2024,Elizabeth,Calderon,elizabeth.calderon61@edu.com,Male,20,81,1,32,83,66,9,64.67
2025,Stephanie,Sawyer,stephanie.sawyer83@edu.com,Female,19,68,21,40,87,42,8,80.72
2026,David,Phillips,david.phillips91@edu.com,Female,19,90,21,65,93,94,4,100.0
2027,Caleb,Carroll,caleb.carroll61@edu.com,Male,22,65,2,74,87,61,3,73.45
2028,Robin,Estes,robin.estes36@edu.com,Female,21,65,19,44,99,63,0,88.11
2029,Kevin,Huang,kevin.huang64@edu.com,Male,22,71,1,78,77,73,10,78.18
2030,Kristina,Garcia,kristina.garcia53@edu.com,Male,20,87,7,85,43,94,10,90.38
2031,Gerald,Miles,gerald.miles20@edu.com,Female,21,89,18,65,92,64,7,91.58
2032,Ricky,Torres,ricky.torres88@edu.com,Female,19,88,2,86,70,88,6,85.99
2033,Christopher,Rodriguez,christopher.rodriguez35@edu.com,Female,19,84,1,53,53,94,5,66.94
2034,Jonathan,Joyce,jonathan.joyce49@edu.com,Female,20,64,20,46,53,73,5,79.96
2035,Sharon,Schaefer,sharon.schaefer48@edu.com,Female,21,92,6,61,84,40,2,77.68
2036,Stephanie,Jones,stephanie.jones7@edu.com,Female,20,78,2,67,59,32,9,63.85
2037,John,Bradley,john.bradley13@edu.com,Male,21,77,19,49,79,78,10,82.57
2038,Alexander,Black,alexander.black76@edu.com,Female,21,99,13,54,95,91,7,96.76
2039,Rebecca,Callahan,rebecca.callahan90@edu.com,Female,18,90,10,68,91,65,7,86.0
2040,Oscar,Mills,oscar.mills81@edu.com,Male,22,88,21,42,89,53,2,91.36
2041,Vanessa,Vasquez,vanessa.vasquez28@edu.com,Male,20,86,5,70,75,42,6,71.88
2042,Amy,Perry,amy.perry76@edu.com,Male,21,70,12,79,51,61,7,87.59
2043,Michelle,Mcdonald,michelle.mcdonald10@edu.com,Male,19,82,15,55,63,78,5,84.41
2044,Nicholas,Knight,nicholas.knight79@edu.com,Female,19,70,16,39,48,92,7,69.02
2045,Kenneth,Tran,kenneth.tran31@edu.com,Male,22,85,12,58,100,47,1,79.31
2046,Julie,Taylor,julie.taylor4@edu.com,Male,20,96,6,41,73,73,10,71.97
2047,David,Shah,david.shah51@edu.com,Female,19,65,12,36,43,69,2,57.69
2048,Jordan,Campbell,jordan.campbell80@edu.com,Female,18,69,19,86,63,64,4,94.37
2049,Dennis,Russell,dennis.russell64@edu.com,Male,18,63,22,31,79,71,9,80.68
2050,Alan,Erickson,alan.erickson46@edu.com,Male,20,89,20,52,66,69,3,82.52
